amount,transaction_type,account_age_days,num_transaction_last_24h,avg_transaction_amount_7d,is_international,is_fraud
4982.86,ONLINE,152,2,862.64,False,0
796.57,POS,446,5,1481.6,True,0
563.8,ONLINE,581,6,450.98,False,0
375.61,ONLINE,73,2,300.27,False,0
2762.53,ONLINE,251,8,2234.27,True,0
252.71,ONLINE,15,2,1013.97,True,1
2040.19,POS,290,2,1556.23,True,1
1379.12,POS,95,6,2463.0,False,0
3801.71,ONLINE,229,6,2159.52,True,1
52.01,ONLINE,83,7,612.44,False,0
2723.35,POS,143,8,1975.3,False,0
135.06,POS,49,6,211.75,False,0
3003.02,POS,45,2,796.19,True,0
353.48,ONLINE,39,2,727.5,False,0
4896.87,ONLINE,19,2,1692.52,False,0
719.34,ONLINE,231,6,1371.85,False,0
351.23,ONLINE,175,2,424.9,False,0
1566.39,ONLINE,356,4,1919.22,False,0
2286.35,ONLINE,151,1,2434.75,False,0
3957.51,POS,157,3,1912.87,True,0
5423.4,POS,269,1,2869.6,False,0
6069.32,ONLINE,67,0,831.1,False,0
2782.8,POS,272,3,2495.67,False,0
3434.32,POS,73,4,1783.77,False,0
3280.18,POS,62,4,1743.75,True,0
1271.64,ONLINE,81,2,893.66,False,0
156.11,ONLINE,85,4,1209.12,False,0
415.09,POS,47,6,2212.35,False,0
10156.07,POS,165,2,2308.93,False,0
4172.65,POS,16,5,2522.39,False,0
737.17,POS,168,2,2713.77,False,0
875.04,POS,171,3,283.36,False,0
1938.29,POS,237,2,1908.72,True,0
114.91,ONLINE,821,0,220.47,False,1
1281.55,ONLINE,237,4,2141.59,False,0
2424.08,POS,215,3,1975.13,False,0
742.92,ONLINE,89,4,983.8,False,0
286.84,POS,450,2,735.31,False,0
1575.17,POS,206,4,952.27,False,0
2324.46,ONLINE,229,5,2314.33,False,0
772.81,ONLINE,252,6,2623.05,True,0
3968.96,ONLINE,708,3,2171.16,False,0
1574.06,ONLINE,114,2,882.71,False,0
414.31,POS,14,4,2775.72,False,0
2170.06,POS,669,0,1239.34,False,0
195.47,POS,28,1,273.75,False,1
2039.01,POS,93,5,1897.3,False,0
516.73,ONLINE,46,3,500.49,True,0
191.13,POS,140,4,476.84,True,0
969.19,POS,88,1,608.08,False,0
475.74,ONLINE,169,0,1381.2,True,1
708.53,ONLINE,762,3,1227.92,True,0
6477.55,ONLINE,80,4,2690.57,False,0
1868.51,POS,28,4,2629.93,False,0
80.42,POS,458,3,352.28,False,0
1481.33,ONLINE,117,2,2816.25,False,0
772.61,ONLINE,206,3,1615.52,False,0
1996.6,POS,92,7,410.72,False,0
1094.79,POS,328,6,718.49,False,0
2430.45,ONLINE,113,7,2737.54,False,0
2540.0,POS,350,1,1729.23,False,0
1997.95,POS,89,2,2255.02,True,1
2449.36,ONLINE,580,2,1994.67,False,0
3350.51,ONLINE,235,5,1885.74,False,0
3035.56,ONLINE,110,0,2405.28,False,0
390.8,POS,10,1,388.04,False,0
4482.1,ONLINE,237,3,1098.86,True,1
575.86,ONLINE,184,3,959.42,False,0
4442.07,POS,22,3,2547.52,False,0
144.14,POS,127,3,252.44,False,0
2009.5,ONLINE,80,3,2318.15,False,0
4434.96,ONLINE,149,6,2861.91,False,0
1767.95,POS,246,4,1591.26,False,0
1001.52,ONLINE,34,2,1567.84,True,1
4984.68,ONLINE,571,2,2593.09,False,0
1435.62,ONLINE,948,3,1046.72,False,1
126.6,POS,452,6,427.01,True,0
15007.49,POS,127,0,1681.66,True,0
3459.28,ONLINE,223,2,2194.7,False,0
139.96,ONLINE,206,3,439.11,False,0
5635.58,ONLINE,161,4,2913.53,False,0
1751.87,POS,61,3,2736.85,False,0
2077.87,POS,373,1,2397.54,False,0
2272.83,ONLINE,268,3,1368.56,False,0
1219.27,ONLINE,71,3,880.15,True,1
2533.9,ONLINE,328,3,2276.99,False,0
815.67,ONLINE,117,3,2042.66,False,0
967.09,POS,65,0,1350.53,False,0
2073.37,ONLINE,778,1,938.36,False,0
236.97,ONLINE,241,1,1022.97,True,0
6978.81,POS,232,1,1913.61,False,0
5910.7,ONLINE,184,2,2477.56,True,0
335.07,POS,263,4,1322.83,False,0
6217.56,ONLINE,642,1,2208.52,True,0
134.07,ONLINE,100,2,249.33,False,0
1341.87,ONLINE,179,4,878.71,False,0
1508.01,ONLINE,107,5,1910.19,False,0
2536.39,POS,568,3,1484.16,False,0
448.17,POS,11,2,953.72,False,0
4333.48,ONLINE,177,3,2576.46,True,0
520.15,ONLINE,225,2,809.74,False,0
705.34,ONLINE,47,2,714.25,False,0
1937.66,ONLINE,100,2,2406.97,False,0
205.17,POS,610,6,1155.95,False,0
1245.41,POS,1021,4,1744.29,False,0
518.12,POS,62,2,625.77,True,0
1938.03,ONLINE,568,3,2868.03,True,0
413.41,POS,54,3,1575.23,True,1
649.85,ONLINE,137,6,1090.33,False,0
310.33,POS,28,1,2103.18,False,0
341.53,ONLINE,420,4,258.75,False,1
699.31,POS,111,2,672.08,False,0
2070.64,ONLINE,83,2,2464.48,False,0
675.91,ONLINE,509,2,1770.09,False,0
8224.42,POS,90,3,2590.35,False,0
1675.81,ONLINE,330,6,2403.49,False,0
7109.31,POS,65,3,1339.63,False,1
774.6,ONLINE,136,3,389.49,False,0
701.86,ONLINE,585,0,887.97,False,0
3753.9,POS,102,3,1205.12,False,0
2317.52,ONLINE,8,1,1995.4,False,0
261.23,ONLINE,139,3,756.03,False,0
825.37,ONLINE,231,5,722.95,False,1
2711.24,POS,63,7,2638.58,False,0
1652.7,POS,114,4,2206.83,False,0
1089.37,POS,35,4,2058.35,False,0
1632.51,ONLINE,116,8,955.55,False,0
3954.47,POS,176,7,2161.42,False,0
1584.17,POS,11,3,2564.76,False,0
901.27,POS,490,4,613.64,False,0
2081.15,POS,96,4,1440.0,False,0
1991.64,ONLINE,250,5,767.48,False,0
5525.01,POS,336,1,1900.94,False,0
5393.29,POS,203,4,1118.96,False,0
386.59,ONLINE,83,3,510.93,False,0
1897.6,ONLINE,142,1,1692.08,True,1
1060.97,POS,85,1,1943.73,False,0
323.83,ONLINE,97,0,646.49,False,0
903.21,POS,132,1,894.11,False,0
2698.92,POS,444,4,2227.74,False,0
3513.83,POS,208,4,2985.86,True,0
1896.55,POS,126,4,1227.31,False,0
1406.44,ONLINE,233,1,1053.15,False,0
3598.96,ONLINE,230,3,1115.48,False,0
3638.0,ONLINE,69,1,1410.07,True,0
6204.96,ONLINE,68,6,2383.56,False,0
4336.74,POS,62,2,2141.97,False,0
1469.26,POS,383,3,2762.78,False,0
247.98,ONLINE,6,1,783.76,False,0
7388.94,POS,12,2,2315.7,True,1
958.61,POS,148,7,2352.44,False,0
2468.21,POS,69,2,1801.25,False,0
7218.91,ONLINE,9,3,1805.28,False,0
6910.34,ONLINE,18,4,2164.91,False,1
980.73,ONLINE,267,1,2397.09,False,0
1320.12,POS,160,2,2275.04,False,0
843.29,ONLINE,28,2,1081.75,False,0
574.23,POS,18,2,1013.41,False,0
486.67,ONLINE,34,3,388.24,False,0
574.87,ONLINE,28,2,1058.08,False,0
4001.04,POS,504,3,1735.91,False,0
2689.45,POS,185,4,635.04,False,0
850.36,POS,7,2,2214.54,False,0
1605.92,POS,116,4,2598.76,False,0
1575.56,ONLINE,83,2,1490.95,False,0
1106.51,POS,568,1,613.8,False,0
3981.09,POS,367,4,1375.15,False,0
800.73,POS,81,2,2605.42,True,0
1881.17,POS,1233,1,2145.79,True,0
1264.36,POS,212,2,2383.33,False,0
1063.56,ONLINE,19,4,2100.82,True,0
1571.95,ONLINE,579,5,2350.65,False,0
835.27,ONLINE,346,4,2303.05,False,1
3206.69,POS,266,2,2794.33,False,0
146.19,ONLINE,24,2,234.07,False,0
590.32,ONLINE,70,6,673.04,False,0
3485.86,POS,812,3,2526.68,False,0
475.41,ONLINE,44,2,2892.12,False,0
3747.5,ONLINE,239,2,2250.21,False,0
140.9,ONLINE,110,2,521.26,True,1
5326.3,POS,287,2,1800.06,False,0
1875.58,ONLINE,9,7,2672.83,False,0
4786.48,ONLINE,320,2,2184.8,False,0
1413.98,POS,163,3,2122.43,False,0
787.2,POS,508,0,2301.38,True,0
1040.12,ONLINE,261,3,2271.43,False,0
12902.4,POS,49,1,2209.54,False,0
282.99,ONLINE,105,2,738.25,False,0
624.56,POS,368,3,718.39,False,0
1118.29,POS,24,3,2456.06,False,0
1132.26,ONLINE,83,5,879.54,False,0
2705.54,POS,150,6,933.35,False,0
10718.26,ONLINE,65,3,2367.09,False,1
2246.74,ONLINE,187,5,1647.18,False,0
237.3,POS,139,6,447.06,False,0
746.39,ONLINE,227,1,1306.81,False,0
1108.27,ONLINE,111,3,2875.35,False,0
426.06,ONLINE,131,4,2083.03,False,0
1572.26,ONLINE,236,5,2383.76,False,0
2640.15,POS,103,3,2595.31,False,0
5437.53,ONLINE,160,4,2108.71,False,0
5172.34,POS,26,2,2667.4,False,0
1108.4,ONLINE,72,4,583.36,False,1
2758.91,ONLINE,26,3,1081.44,False,1
893.69,POS,228,2,2071.84,False,0
2086.11,ONLINE,48,2,1224.44,False,0
1895.51,POS,216,2,982.0,False,0
2609.34,ONLINE,185,4,1110.41,False,0
1868.84,ONLINE,166,5,1330.88,False,0
1186.2,POS,168,3,1947.28,False,0
234.38,ONLINE,668,4,2234.1,False,0
5526.16,POS,144,6,1956.76,False,0
1526.38,ONLINE,50,2,1620.56,False,1
4976.42,ONLINE,54,5,2878.22,False,0
2245.18,ONLINE,516,2,1324.03,False,1
7589.65,POS,170,6,2993.56,False,0
1716.14,POS,230,1,1930.54,False,0
2052.06,ONLINE,20,4,2228.2,False,0
526.56,POS,112,4,1313.88,False,0
1012.45,ONLINE,337,4,1118.09,False,0
2256.41,ONLINE,313,3,2159.15,False,1
300.39,ONLINE,138,4,246.02,False,0
254.01,ONLINE,61,1,285.75,False,0
3323.81,POS,126,5,2573.09,False,0
3572.96,ONLINE,88,3,1609.53,True,0
89.7,ONLINE,414,1,210.99,False,0
722.56,POS,145,2,1025.79,False,0
3991.23,POS,45,0,970.21,False,0
3033.91,ONLINE,49,4,1406.72,False,0
7585.55,POS,217,4,2562.19,False,0
3522.02,ONLINE,272,3,2452.73,False,0
1269.8,POS,244,7,2681.53,False,0
2934.3,ONLINE,156,7,2137.41,False,0
4230.03,POS,306,2,2960.28,False,0
1120.94,ONLINE,122,1,439.3,False,0
1039.77,POS,45,8,497.21,False,0
1546.87,ONLINE,381,1,1716.12,False,0
13669.82,ONLINE,91,6,2853.85,False,0
2886.35,ONLINE,26,2,1464.08,False,0
288.7,ONLINE,672,1,1082.18,False,1
1508.09,POS,29,1,2288.23,False,0
337.58,POS,283,2,461.24,False,0
2636.49,POS,394,2,2746.6,False,0
869.17,POS,15,5,214.19,False,0
393.95,ONLINE,17,3,1057.09,False,0
933.01,POS,198,4,2006.24,False,0
1667.04,POS,2,4,1428.74,False,0
8964.02,ONLINE,149,5,2999.64,False,0
4757.59,ONLINE,12,0,2111.22,False,0
1151.8,ONLINE,51,0,1190.47,False,0
5331.83,POS,172,5,1352.02,False,0
1352.84,ONLINE,421,1,294.7,False,1
908.92,ONLINE,512,2,1420.62,True,0
2054.96,ONLINE,156,4,1601.51,True,1
3322.2,ONLINE,342,2,1982.56,False,0
215.3,POS,95,4,676.83,False,0
19184.73,ONLINE,383,2,2003.27,False,0
1962.6,POS,360,4,2502.79,False,0
623.5,ONLINE,18,0,1290.87,False,0
921.7,ONLINE,411,3,1675.72,False,0
214.71,POS,12,4,422.58,False,0
1222.94,POS,27,1,2314.96,False,0
718.66,POS,61,2,225.82,True,1
4684.41,ONLINE,19,2,2710.02,False,0
626.82,ONLINE,173,0,562.84,False,0
1477.17,POS,482,4,1753.7,False,0
3392.54,POS,4,2,2182.95,False,0
422.29,POS,126,2,583.63,True,0
1020.31,ONLINE,1,4,2916.66,False,1
6354.11,POS,22,2,2765.11,False,0
529.63,POS,37,2,386.4,False,0
1035.09,POS,32,3,1448.3,False,0
492.07,ONLINE,18,5,2587.86,False,1
4606.28,ONLINE,20,0,2706.83,False,0
1089.62,ONLINE,288,2,586.26,False,0
2428.71,POS,194,3,1902.6,False,0
543.57,POS,110,1,1003.6,False,0
282.31,POS,718,3,1949.44,False,0
712.44,ONLINE,58,3,704.14,False,0
3876.99,ONLINE,51,4,2943.22,False,0
3238.66,POS,182,3,1258.83,False,0
5993.94,ONLINE,9,2,2753.98,False,0
6766.85,ONLINE,61,4,2692.44,True,0
1395.04,POS,56,1,2883.85,False,0
867.46,ONLINE,47,2,1998.52,False,0
2285.75,POS,291,2,2395.47,False,0
710.96,POS,418,2,861.93,False,0
465.45,POS,132,8,349.33,False,0
9123.63,ONLINE,203,5,2195.71,True,0
3423.35,POS,71,0,1717.27,False,0
1715.74,ONLINE,100,4,2334.16,False,0
2078.88,POS,246,2,1999.69,True,1
170.6,POS,177,4,644.57,True,1
563.11,POS,32,2,1608.59,False,0
1747.89,POS,72,3,1778.24,False,0
16320.48,ONLINE,443,5,2800.43,False,1
2222.19,ONLINE,290,2,1340.14,False,0
2124.48,ONLINE,79,2,2601.33,False,0
1219.89,ONLINE,443,0,2669.74,False,0
1983.16,POS,250,1,2035.3,False,0
4638.05,ONLINE,48,3,1310.33,False,1
1471.18,POS,94,5,1366.17,True,1
3223.46,ONLINE,237,5,2277.24,False,0
1645.47,POS,156,5,1121.97,False,0
4444.48,ONLINE,31,4,2708.47,True,0
4514.61,ONLINE,86,1,2924.22,False,0
2785.1,ONLINE,45,0,2846.83,True,0
279.21,ONLINE,142,8,411.68,False,0
1639.07,POS,336,4,2004.67,False,0
5461.46,POS,157,4,2096.82,False,0
1910.85,POS,10,5,2585.97,False,0
2819.98,POS,267,4,1066.97,False,0
882.67,ONLINE,238,0,1849.59,False,0
2395.99,ONLINE,417,4,1727.8,True,0
285.31,POS,169,4,2988.54,False,0
6232.43,ONLINE,231,2,1599.95,True,1
2544.25,POS,62,2,1621.11,False,0
175.94,ONLINE,128,2,1230.36,False,0
6659.46,POS,205,3,2789.01,False,0
43.04,ONLINE,109,3,222.73,False,0
723.36,POS,105,2,1474.52,True,0
22269.06,ONLINE,222,1,2677.52,False,0
2021.73,POS,48,3,1406.08,False,0
371.98,ONLINE,87,2,1945.13,False,0
359.24,POS,4,1,903.53,False,0
5104.94,ONLINE,266,3,2205.62,False,0
618.12,ONLINE,93,2,474.66,False,0
727.76,ONLINE,69,1,409.1,True,0
2158.27,POS,186,3,2990.48,False,0
552.64,POS,128,4,871.03,False,0
1437.45,ONLINE,192,3,663.55,False,0
3346.05,ONLINE,1,6,2452.02,False,0
8343.12,ONLINE,44,6,2063.5,True,0
8758.11,ONLINE,62,3,2790.43,False,0
1899.78,POS,129,2,1548.78,False,0
618.51,POS,468,3,1800.79,False,0
6336.24,ONLINE,381,3,1445.07,False,0
588.38,POS,246,1,1146.39,True,0
2079.96,ONLINE,71,2,2697.52,False,0
5177.86,ONLINE,160,2,1549.3,False,0
682.83,POS,77,4,832.41,False,0
2871.05,POS,239,3,2533.04,False,0
2211.24,ONLINE,13,5,1095.76,False,1
3232.1,POS,10,3,1728.82,False,0
206.5,ONLINE,14,2,258.14,False,1
1614.38,POS,167,4,1008.72,False,0
1141.85,ONLINE,61,4,715.05,False,0
5876.25,ONLINE,435,1,1621.65,False,0
217.13,POS,93,4,836.22,False,0
653.01,ONLINE,544,1,514.16,False,0
5515.6,ONLINE,118,3,2135.3,True,1
3814.98,POS,357,1,2634.49,False,0
1840.35,POS,86,2,1883.07,False,0
3526.84,POS,33,3,2586.01,True,0
3285.84,ONLINE,214,0,1704.31,False,0
4471.04,ONLINE,552,2,2565.48,False,0
430.38,POS,109,2,1348.57,False,0
1147.52,POS,12,3,319.68,False,0
1244.39,POS,165,4,2117.63,False,0
1623.35,ONLINE,89,1,1499.95,False,1
111.54,ONLINE,113,1,209.48,False,0
614.93,POS,4,3,2508.53,False,0
447.09,ONLINE,24,5,348.6,False,0
7458.32,POS,89,3,1599.13,False,0
1847.18,POS,138,7,1469.39,False,0
1754.86,POS,9,3,1821.55,False,0
3647.3,POS,225,3,2930.32,True,0
282.46,ONLINE,90,2,480.89,False,0
6160.53,POS,803,3,2188.06,False,0
145.05,POS,175,0,460.34,False,0
3391.61,ONLINE,144,1,1819.65,False,0
1957.13,ONLINE,402,1,1912.01,False,1
1085.01,ONLINE,168,3,2463.31,False,0
3026.9,ONLINE,527,3,400.89,False,0
1182.84,ONLINE,168,4,1576.14,False,0
2027.08,POS,68,5,2371.39,False,0
1502.63,POS,200,4,931.46,False,0
1418.53,POS,141,2,2919.91,False,0
2022.69,POS,394,4,2974.03,False,0
129.66,ONLINE,30,1,398.77,False,0
1522.66,ONLINE,57,0,2428.9,False,0
6326.95,POS,332,5,2873.31,False,0
4215.27,POS,142,2,2030.97,True,1
783.72,ONLINE,79,2,1415.2,False,0
1850.09,ONLINE,11,4,2850.08,True,0
5644.12,POS,727,1,2293.48,False,0
577.3,ONLINE,210,2,475.27,False,0
1192.3,POS,178,1,2768.74,False,0
257.84,POS,11,5,445.4,True,0
1249.5,ONLINE,19,4,2187.35,False,0
991.5,POS,74,2,1193.44,False,0
3972.28,POS,161,3,2867.9,True,0
2012.68,ONLINE,240,4,2432.78,False,0
5423.21,ONLINE,17,1,1811.07,False,0
219.25,ONLINE,118,4,1497.8,True,0
1975.37,POS,1017,3,2363.97,True,1
1451.31,ONLINE,419,2,658.38,False,0
4741.12,POS,176,4,2148.12,False,0
288.98,ONLINE,50,5,452.02,False,0
817.81,ONLINE,406,3,1392.29,False,0
4889.7,ONLINE,122,1,2722.91,False,1
2222.81,POS,65,2,1441.3,False,0
1223.33,POS,118,3,2268.0,False,0
211.33,POS,96,5,292.02,False,0
569.99,ONLINE,71,3,1095.54,False,1
205.45,ONLINE,29,3,261.99,False,0
2080.01,ONLINE,13,3,2475.64,False,0
1016.55,ONLINE,40,2,2305.73,False,0
3711.59,POS,39,1,1644.97,True,0
6323.64,POS,261,2,1802.93,False,1
1413.04,POS,439,6,2073.07,True,0
402.52,POS,183,2,1364.04,False,0
6693.74,ONLINE,289,3,1581.31,True,0
2923.84,ONLINE,214,1,1620.2,False,0
231.5,ONLINE,42,5,387.78,False,0
7868.16,POS,179,3,1815.45,False,0
308.36,ONLINE,66,4,1006.81,True,1
2806.3,ONLINE,110,4,2812.28,False,0
3358.05,POS,14,5,1200.58,False,0
855.75,POS,213,1,397.84,False,0
401.37,ONLINE,320,1,1068.92,False,0
395.8,ONLINE,52,3,698.44,False,0
4511.35,ONLINE,189,4,1883.16,False,0
288.66,POS,10,3,853.25,False,0
3496.16,ONLINE,64,5,1917.97,False,0
1120.84,POS,296,2,1477.64,False,0
310.37,ONLINE,68,6,717.14,False,0
7949.51,POS,45,4,2184.06,False,0
7670.0,POS,287,1,2868.59,False,0
441.6,ONLINE,120,4,610.12,False,0
1515.87,ONLINE,8,4,873.99,True,0
4550.87,POS,276,4,2933.56,True,0
1239.9,POS,13,5,1699.45,False,0
230.01,POS,2,5,530.86,False,0
1109.35,POS,47,4,2462.43,False,0
2429.55,POS,104,4,1923.37,False,0
16869.45,ONLINE,21,3,1871.01,False,0
877.07,POS,311,2,1861.73,False,0
1326.81,ONLINE,47,2,2733.77,False,0
1802.32,ONLINE,357,6,2702.52,False,0
493.5,ONLINE,222,3,1710.19,True,0
1049.92,POS,191,2,312.36,False,1
2038.31,POS,322,3,1105.93,False,0
1333.94,ONLINE,1,5,2388.71,False,0
741.91,ONLINE,60,4,542.75,False,0
766.14,ONLINE,261,1,1202.09,False,0
7152.56,POS,144,3,2914.67,False,0
882.27,ONLINE,371,3,1792.0,False,0
1527.62,ONLINE,56,5,1885.07,False,0
1423.24,ONLINE,737,2,1050.89,False,0
334.6,POS,84,4,512.39,False,0
5440.04,ONLINE,156,3,2597.63,False,0
544.82,ONLINE,175,3,846.27,False,0
450.64,POS,75,0,263.86,False,0
377.89,POS,103,6,529.19,False,0
1564.46,ONLINE,98,3,1394.1,False,0
3016.62,POS,168,5,1603.76,True,1
6029.87,POS,93,3,2463.53,False,0
1305.22,ONLINE,12,6,220.78,False,0
318.48,POS,323,3,664.32,False,0
741.47,POS,28,7,1624.7,False,0
3081.68,ONLINE,141,1,1280.99,False,0
347.18,ONLINE,11,1,2943.07,False,0
1207.18,ONLINE,399,1,1551.59,False,0
647.68,POS,9,4,1427.04,False,0
427.64,POS,335,5,446.0,True,0
1098.4,POS,649,1,436.57,False,0
2180.77,POS,230,3,2890.48,True,0
1475.14,ONLINE,12,3,1560.75,True,1
1357.13,ONLINE,41,5,902.82,False,0
692.1,ONLINE,625,2,1590.97,False,0
668.15,POS,261,3,2493.06,False,0
390.45,ONLINE,196,1,398.56,False,0
2096.86,ONLINE,249,2,1993.94,False,0
2122.05,POS,426,2,2771.66,False,0
908.44,POS,148,2,1346.26,True,0
1000.09,ONLINE,27,5,327.47,True,1
567.9,ONLINE,80,0,1079.96,False,0
4247.14,POS,163,6,2838.67,False,0
1838.34,ONLINE,73,4,826.43,False,0
1424.73,POS,354,2,1573.47,True,0
1108.54,ONLINE,93,4,1585.55,False,0
4988.37,POS,28,5,2523.12,False,0
983.09,ONLINE,23,5,1022.49,False,0
3789.09,POS,5,7,2806.72,False,0
5956.77,ONLINE,89,1,2919.63,False,0
258.13,ONLINE,77,1,344.49,False,0
790.71,ONLINE,327,3,377.53,False,0
1956.71,ONLINE,299,2,588.08,False,0
985.15,ONLINE,238,6,1706.67,False,0
819.91,POS,92,2,1863.15,False,0
372.47,ONLINE,82,3,549.73,False,0
1535.82,POS,57,4,1664.52,False,0
802.88,POS,529,5,2566.31,False,0
1215.91,POS,426,6,2319.23,False,0
2013.05,ONLINE,102,1,1645.68,True,1
1081.37,POS,293,4,1509.2,False,0
3853.71,ONLINE,370,3,2306.17,False,0
1470.96,POS,137,0,1467.15,False,0
990.09,ONLINE,54,5,796.74,False,0
3404.12,ONLINE,92,5,1518.24,False,0
3468.55,POS,154,1,2751.9,False,0
5748.28,POS,114,4,2305.82,False,0
737.03,POS,26,3,605.74,True,1
1122.8,ONLINE,108,2,2192.67,True,0
1239.68,ONLINE,33,4,2312.87,False,0
2653.1,ONLINE,274,5,1924.29,True,0
2145.04,POS,166,4,1670.58,False,0
425.15,ONLINE,107,0,1764.23,False,0
495.32,ONLINE,81,2,588.61,False,0
1672.14,POS,466,5,351.12,False,0
3224.94,POS,159,4,2981.57,False,0
5304.94,ONLINE,75,1,2329.28,False,1
1186.9,POS,377,2,1031.03,False,0
873.17,ONLINE,7,6,2914.48,False,0
7695.09,ONLINE,106,1,1401.1,False,0
267.69,ONLINE,163,4,238.12,False,0
1972.97,POS,67,1,1959.54,False,0
2716.92,ONLINE,459,4,749.66,False,0
1567.52,POS,450,1,887.45,False,0
1588.95,POS,126,3,2525.34,False,1
1228.78,ONLINE,493,4,2396.99,False,1
8946.35,POS,123,5,1921.01,False,0
753.35,POS,48,0,1102.5,False,0
1813.93,POS,60,3,1961.54,False,0
2933.28,ONLINE,19,6,1206.55,False,0
1500.89,ONLINE,43,9,1008.98,False,0
625.23,ONLINE,347,5,619.59,False,0
3671.89,ONLINE,614,3,2137.9,False,0
1230.53,ONLINE,19,5,2719.91,True,1
857.31,POS,313,3,1732.78,False,0
114.52,POS,258,4,293.36,False,0
2135.67,POS,118,1,2409.08,False,0
3973.82,ONLINE,144,2,2851.85,False,0
463.97,POS,39,4,1040.07,False,0
2569.65,ONLINE,224,3,1667.78,False,0
753.59,POS,210,2,1065.28,False,0
231.21,ONLINE,56,7,734.95,False,0
2385.08,POS,87,1,2309.17,False,0
259.67,POS,138,5,810.4,False,0
10804.81,POS,103,3,1517.16,False,0
2536.86,ONLINE,182,1,1185.09,False,0
114.88,ONLINE,7,1,403.31,False,0
1879.25,ONLINE,50,5,2033.93,False,1
1522.78,ONLINE,922,3,2636.06,False,0
9029.53,ONLINE,40,1,1514.83,True,1
1383.92,ONLINE,97,1,1834.74,False,0
1840.72,POS,196,1,1660.59,True,0
151.2,ONLINE,185,0,406.22,False,0
833.51,ONLINE,29,3,1384.14,True,1
5110.7,ONLINE,287,3,2530.98,True,0
2777.12,POS,241,4,2855.48,True,0
205.2,ONLINE,32,2,257.46,False,1
913.0,ONLINE,153,7,1889.82,False,0
6363.75,ONLINE,137,2,1775.06,False,0
257.07,POS,12,3,418.26,False,0
2548.9,POS,361,3,1841.22,False,0
2389.52,POS,812,2,2231.58,False,0
325.6,ONLINE,329,2,378.76,True,0
318.86,POS,127,3,232.77,True,0
634.33,ONLINE,297,3,732.9,False,0
2267.42,POS,3,1,1863.24,False,0
5166.69,POS,216,1,2220.96,False,0
3778.36,ONLINE,94,2,1831.61,False,0
4426.59,ONLINE,746,5,2735.64,True,0
752.67,POS,553,3,1462.29,True,0
10273.75,POS,40,0,2131.37,False,0
981.59,ONLINE,65,0,1316.7,False,0
3921.59,POS,78,3,1596.99,False,0
658.31,ONLINE,32,1,2408.98,False,0
1982.43,POS,57,2,1631.09,False,0
9374.7,POS,483,3,2655.24,False,0
370.59,ONLINE,124,3,724.49,False,0
1138.68,ONLINE,143,4,1865.82,False,0
1391.01,ONLINE,437,1,2282.38,False,0
1197.36,POS,53,2,2878.95,False,0
511.47,POS,72,5,1360.17,False,0
5625.16,ONLINE,19,5,2439.1,False,1
1310.15,POS,256,1,1165.73,False,0
3673.98,POS,79,5,2902.64,False,0
9317.31,POS,47,3,2054.48,True,0
2516.84,ONLINE,9,6,1691.5,False,0
293.66,POS,146,3,741.6,False,0
1341.48,POS,29,4,2262.82,True,0
1022.83,ONLINE,109,4,1143.72,False,0
425.62,ONLINE,330,5,390.98,False,0
229.55,POS,250,4,434.2,False,0
1054.69,ONLINE,132,3,808.03,True,0
2888.41,ONLINE,339,2,2224.33,False,0
1207.69,POS,135,5,1015.57,False,0
279.26,ONLINE,80,4,254.41,False,0
2737.23,ONLINE,119,2,1900.8,False,1
1779.72,POS,95,3,2776.8,False,0
1061.15,ONLINE,56,2,1724.73,False,0
3612.47,ONLINE,217,3,1651.4,True,0
1666.64,ONLINE,366,3,1254.77,False,1
3174.87,POS,25,6,1979.76,True,1
755.24,ONLINE,438,1,251.0,False,0
1060.72,POS,12,4,2016.18,False,0
319.55,POS,3,4,964.27,False,0
1888.24,POS,9,3,2274.42,True,1
950.97,ONLINE,546,3,2266.81,False,0
5086.39,ONLINE,25,0,2514.71,True,0
1233.25,POS,321,2,934.47,False,0
1184.81,POS,319,3,678.53,False,0
632.51,ONLINE,27,1,545.09,False,1
157.34,POS,342,3,334.11,False,0
566.36,ONLINE,451,0,509.7,False,1
5963.5,POS,112,3,2488.86,False,0
5180.42,ONLINE,433,4,2570.04,False,0
2267.96,POS,53,1,1432.78,False,0
7887.73,POS,69,2,2585.56,False,0
1129.85,POS,26,4,1928.82,False,1
1218.93,ONLINE,3,2,2025.59,False,0
12799.85,POS,478,2,1951.8,True,1
4440.47,ONLINE,3,2,1965.45,True,0
7435.5,POS,169,9,1751.25,False,1
7553.86,ONLINE,9,4,2545.28,False,1
2335.4,ONLINE,355,2,2420.44,False,0
1854.52,ONLINE,2,4,1535.62,True,1
6445.44,POS,438,3,2565.52,True,0
71.6,POS,12,4,224.31,False,0
3386.79,POS,531,2,2218.98,False,0
2282.5,ONLINE,44,0,2323.65,False,0
1145.45,POS,623,2,2304.38,False,0
155.06,ONLINE,261,4,364.91,True,0
4562.53,POS,77,1,2694.57,False,0
749.98,POS,268,1,370.44,False,0
1821.47,ONLINE,35,3,1157.92,False,0
1177.07,ONLINE,477,4,2273.66,False,0
108.81,ONLINE,354,7,350.88,False,0
5679.9,POS,360,0,2380.02,False,0
595.8,POS,274,3,778.94,False,0
1720.05,POS,141,5,1128.28,True,0
1783.47,POS,328,4,2970.19,False,0
